Index,Open,High,Low,Close,Volume,Adjusted
2013/2/20,200.619995,201.720001,198.860001,199.309998,3715400,180.431817
2013/2/21,198.630005,199.070007,198.110001,198.330002,3922900,179.544644
2013/2/22,199.229996,201.089996,198.839996,201.089996,3107900,182.043218
2013/2/25,201.669998,202.490005,197.509995,197.509995,3844800,178.802306
2013/2/26,198.630005,199.899994,197.839996,199.139999,3391600,180.27792
2013/2/27,198.889999,202.75,198.600006,202.330002,4185100,183.165773
2013/2/28,202.179993,203.119995,200.789993,200.830002,4689200,181.80785
2013/3/1,200.649994,202.940002,199.360001,202.910004,3308300,183.690839
2013/3/4,202.589996,205.190002,202.550003,205.190002,3693400,185.754881
2013/3/5,205.860001,207.699997,205.690002,206.529999,3807800,186.967956
2013/3/6,207.029999,208.490005,206.660004,208.380005,3594800,188.642734
2013/3/7,208.289993,209.600006,208.240005,209.419998,3884400,189.584222
2013/3/8,209.850006,210.740005,209.429993,210.380005,3700500,190.453299
2013/3/11,210.039993,210.199997,209.039993,210.080002,3049700,190.181711
2013/3/12,209.399994,210.729996,209.089996,210.550003,3591600,190.607195
2013/3/13,210.199997,212.360001,209.770004,212.059998,3355900,191.974166
2013/3/14,212.149994,215.860001,212.149994,215.800003,5505500,195.359927
2013/3/15,215.380005,215.899994,213.410004,214.919998,7930300,194.563274
2013/3/18,212.899994,214.5,212.639999,213.210007,3006000,193.015249
2013/3/19,214.130005,215.119995,211.830002,213.440002,3198600,193.22346
2013/3/20,214.759995,215.820007,214.300003,215.059998,3019000,194.690013
2013/3/21,212.960007,213,210.110001,212.259995,5830400,192.15522
2013/3/22,212.210007,213.169998,211.619995,212.080002,3031500,191.992276
2013/3/25,212.539993,212.809998,210.050003,210.740005,3242500,190.779201
2013/3/26,211.770004,212.5,211.5,212.360001,2300300,192.245754
2013/3/27,210.960007,212.160004,210.100006,210.889999,3223400,190.914988
2013/3/28,209.830002,213.440002,209.740005,213.300003,3749900,193.096721
2013/4/1,212.800003,213.5,211.25,212.380005,2144500,192.263863
2013/4/2,212.919998,214.710007,211.570007,214.360001,3116800,194.056318
2013/4/3,214.320007,214.889999,212.630005,212.660004,3128800,192.517341
2013/4/4,212.770004,212.929993,210.039993,211.309998,3709500,191.295205
2013/4/5,209.100006,209.839996,206.339996,209.410004,4148000,189.575174
2013/4/8,209.070007,209.320007,207.330002,209.320007,2351200,189.493702
2013/4/9,209.559998,210,208.610001,209.220001,2577300,189.403168
2013/4/10,211.860001,212.509995,210.470001,212,3524200,191.919852
2013/4/11,211.5,213.089996,210.850006,212.919998,3655600,192.75271
2013/4/12,210.789993,211.490005,209.779999,211.380005,3165400,191.358581
2013/4/15,210.440002,211.690002,209.259995,209.259995,4218100,189.439373
2013/4/16,210.839996,212,209.199997,212,2859500,191.919852
2013/4/17,210.529999,211.089996,209.5,209.669998,3269800,189.810542
2013/4/18,210.110001,210.25,206.149994,207.149994,6502000,187.529227
2013/4/19,195.740005,196.5,189.759995,190,18847000,172.003641
2013/4/22,191.149994,191.380005,187.679993,187.830002,9845400,170.03918
2013/4/23,189.270004,192.550003,188.610001,191.610001,6296100,173.461146
2013/4/24,192.160004,192.5,191.089996,191.710007,3693900,173.551679
2013/4/25,192.690002,195.169998,192.320007,193.949997,4650900,175.579503
2013/4/26,194.160004,194.710007,193.25,194.309998,3490300,175.905405
2013/4/29,194.779999,199.679993,194.649994,199.149994,5932400,180.286968
2013/4/30,199.130005,202.589996,197.350006,202.539993,7539900,183.355875
2013/5/1,201.869995,202.169998,199.199997,199.630005,4899100,180.721514
2013/5/2,200.119995,202.429993,199.75,202.389999,3945100,183.220088
2013/5/3,203.940002,205.320007,203.75,204.509995,4492700,185.139282
2013/5/6,203.789993,203.990005,201.520004,202.779999,4826500,183.573147
2013/5/7,202.809998,203.729996,201.649994,203.630005,3451000,184.342643
2013/5/8,202.940002,204.850006,202.509995,204.820007,3601700,186.289035
2013/5/9,204.690002,205,202.720001,203.240005,3542300,184.851983
2013/5/10,203.369995,204.529999,202.820007,204.470001,3279200,185.970695
2013/5/13,204.179993,204.470001,202.220001,202.470001,3648400,184.151644
2013/5/14,202.089996,203.669998,202.080002,203.210007,3699700,184.824698
2013/5/15,202.25,203.679993,202.039993,203.320007,4028100,184.924746
2013/5/16,204,206.589996,204,204.690002,4507000,186.170792
2013/5/17,205.25,209.5,204.990005,208.440002,5704100,189.581513
2013/5/20,208.020004,209.149994,207.419998,207.600006,3614500,188.817515
2013/5/21,207.240005,209.479996,207,208.649994,2982900,189.772505
2013/5/22,208.5,210.149994,206.119995,206.990005,5186800,188.262703
2013/5/23,205.479996,208.610001,205.130005,206.160004,5179100,187.507796
2013/5/24,204.690002,206.429993,204.419998,205.720001,3295800,187.107602
2013/5/28,207.440002,208.589996,207.160004,207.779999,4011500,188.981223
2013/5/29,206.220001,208.419998,206.039993,207.919998,3439400,189.108556
2013/5/30,206.970001,210.990005,206.970001,209.360001,4399700,190.418275
2013/5/31,208.589996,211.979996,208.020004,208.020004,4949000,189.199514
2013/6/3,208.25,210.050003,207.330002,208.949997,3322000,190.045366
2013/6/4,208.600006,209,205.080002,206.190002,3598300,187.53508
2013/6/5,205.160004,206.289993,202.399994,202.740005,4215400,184.39722
2013/6/6,203,204.199997,201.470001,203.800003,3679400,185.361315
2013/6/7,204.850006,206.350006,204.110001,206.350006,2953400,187.680608
2013/6/10,206.970001,206.979996,204.899994,205.020004,2652300,186.470937
2013/6/11,203.169998,205.949997,202.509995,203.979996,2814400,185.525023
2013/6/12,204.589996,205.229996,200.509995,201.199997,3409800,182.996543
2013/6/13,201.009995,204.399994,200.339996,203.770004,2899500,185.33403
2013/6/14,203.970001,204.740005,201.809998,202.199997,2804500,183.906068
2013/6/17,203.440002,205.169998,202.550003,203.039993,3219900,184.670066
2013/6/18,203.020004,206.089996,202.869995,204.869995,3277800,186.3345
2013/6/19,204.440002,205.029999,201.929993,201.940002,2846100,183.669596
2013/6/20,200.669998,201.699997,197.279999,197.350006,4514800,179.494877
2013/6/21,198.5,198.520004,193.539993,195.460007,8914800,177.775875
2013/6/24,193.990005,194.910004,191.339996,193.539993,4356200,176.029573
2013/6/25,195.309998,195.589996,193.149994,194.979996,3846200,177.339292
2013/6/26,195.970001,196.229996,194.5,194.860001,3320200,177.230154
2013/6/27,196.050003,196.899994,195.289993,195.649994,3514200,177.948673
2013/6/28,191.729996,192.660004,188.410004,191.110001,10055800,173.819433
2013/7/1,192.149994,193.800003,191.119995,191.279999,4442400,173.974051
2013/7/2,190.779999,193.229996,190.259995,191.5,3657700,174.174147
2013/7/3,190.979996,194.220001,190.509995,193.25,1872600,175.765817
2013/7/5,194.490005,195.160004,192.350006,194.929993,2405400,177.293813
2013/7/8,195.600006,195.779999,194.610001,194.979996,2947500,177.339292
2013/7/9,191.880005,192.800003,190.779999,191.300003,5204200,173.992245
2013/7/10,191.509995,193.429993,191.270004,192.25,3892000,174.856291
2013/7/11,193.779999,194.110001,192.610001,192.800003,4177500,175.356533
2013/7/12,193.070007,193.699997,191.589996,192.070007,4494700,174.692584
2013/7/15,192.419998,194.889999,191.679993,194,5674700,176.447961
2013/7/16,194.039993,194.580002,192.679993,193.850006,3745300,176.311538
2013/7/17,194.720001,194.889999,193.029999,194.550003,6868400,176.948203
2013/7/18,198.270004,200.940002,195.990005,197.990005,8393400,180.076973
2013/7/19,197.910004,197.990005,193.240005,193.539993,6997600,176.029573
2013/7/22,193.399994,195.789993,193.279999,194.089996,3398000,176.529815
2013/7/23,194.210007,196.429993,194.100006,194.979996,2863800,177.339292
2013/7/24,195.949997,197.300003,195.860001,196.610001,2957900,178.821824
2013/7/25,196.300003,197.830002,195.660004,197.220001,3014300,179.376635
2013/7/26,196.589996,197.369995,195,197.350006,2485100,179.494877
2013/7/29,196.830002,197.190002,195.529999,196.210007,2113700,178.458019
2013/7/30,196.990005,197.830002,195.809998,196.009995,2663200,178.276103
2013/7/31,194.490005,196.910004,194.490005,195.039993,3810000,177.393862
2013/8/1,196.649994,197.169998,195.410004,195.809998,2877700,178.0942
2013/8/2,195.5,195.5,193.220001,195.160004,3874000,177.503014
2013/8/5,195.160004,195.880005,194.350006,195.5,2490900,177.81225
2013/8/6,192.259995,192.509995,190.270004,190.990005,5938500,173.710294
2013/8/7,189.600006,189.929993,188.050003,188.559998,3901700,172.357455
2013/8/8,189.449997,189.869995,186.789993,187.929993,4547600,171.781585
2013/8/9,188,189.160004,187,187.820007,3249600,171.68105
2013/8/12,186.970001,189.559998,186.889999,189.089996,3026500,172.841912
2013/8/13,189.539993,189.990005,187.559998,188.419998,3542900,172.229485
2013/8/14,188.580002,188.929993,187.300003,187.529999,2892300,171.415961
2013/8/15,186.229996,187,185.449997,185.789993,3692400,169.825471
2013/8/16,185.539993,186.460007,185.339996,185.339996,3426400,169.414141
2013/8/19,185.300003,186.5,183.979996,184.229996,3248900,168.39952
2013/8/20,184.369995,185.630005,183.169998,184.559998,3117800,168.701166
2013/8/21,184.669998,186.570007,184.279999,184.860001,3551000,168.97539
2013/8/22,185.649994,186.25,184.25,185.190002,2354300,169.277036
2013/8/23,185.339996,185.740005,184.570007,185.419998,2292700,169.487269
2013/8/26,185.270004,187,184.679993,184.740005,2170400,168.865706
2013/8/27,183.630005,184.5,182.570007,182.740005,3190700,167.037562
2013/8/28,182.679993,183.470001,181.100006,182.160004,3979200,166.507398
2013/8/29,181.960007,183.699997,181.440002,182.639999,2980900,166.946149
2013/8/30,182.75,182.990005,181.509995,182.270004,2731000,166.607947
2013/9/3,183.630005,184.320007,182.509995,183.960007,3487200,168.152731
2013/9/4,183.580002,184.190002,182.309998,183.130005,2597900,167.394049
2013/9/5,183.350006,185,183.070007,184.149994,2867600,168.326393
2013/9/6,184.649994,184.990005,182.649994,183.029999,2903500,167.302636
2013/9/9,183.679993,185.490005,183.309998,184.979996,3017200,169.085075
2013/9/10,187.199997,187.649994,186.369995,186.600006,3149600,170.565881
2013/9/11,186.830002,190.869995,186.820007,190.699997,4962900,174.313569
2013/9/12,190.960007,191.320007,189.850006,190.729996,3354800,174.34099
2013/9/13,191.210007,193.100006,191,192.169998,3710400,175.657256
2013/9/16,193.699997,194.809998,192.610001,193.149994,3902400,176.553043
2013/9/17,193.419998,194.149994,191.830002,192.160004,2930900,175.64812
2013/9/18,192.600006,194.889999,192,194.419998,3841800,177.713918
2013/9/19,194.179993,194.889999,193.220001,193.389999,3178100,176.772425
2013/9/20,193.960007,194.429993,190.020004,190.020004,8525900,173.692006
2013/9/23,190.059998,192.410004,189.330002,190.990005,3340800,174.578657
2013/9/24,190.929993,191.559998,189.660004,189.970001,3085300,173.6463
2013/9/25,190.139999,190.619995,188.5,189.470001,2654500,173.189264
2013/9/26,190.100006,191.759995,189.460007,190.220001,2093600,173.874818
2013/9/27,188.869995,188.940002,186.449997,186.919998,3905500,170.858377
2013/9/30,185.559998,186.740005,184.339996,185.179993,3978200,169.267886
2013/10/1,185.339996,186.649994,184.649994,186.380005,2681200,170.364784
2013/10/2,185.539993,186.309998,184.410004,184.960007,3617100,169.066803
2013/10/3,184.699997,184.960007,183,183.860001,3211800,168.061318
2013/10/4,184.169998,185.130005,183.580002,184.100006,2863600,168.2807
2013/10/7,181.850006,183.309998,181.850006,182.009995,3966400,166.370279
2013/10/8,181.889999,181.990005,178.710007,178.720001,5578300,163.362987
2013/10/9,179.369995,181.669998,179.100006,181.320007,4423500,165.739581
2013/10/10,183.169998,184.770004,182.360001,184.770004,3658900,168.893127
2013/10/11,185.25,186.229996,184.119995,186.160004,3232600,170.163687
2013/10/14,185.410004,186.990005,184.419998,186.970001,2663100,170.904083
2013/10/15,185.740005,185.940002,184.220001,184.660004,3365100,168.792579
2013/10/16,185.419998,186.729996,184.990005,186.729996,6718000,170.684701
2013/10/17,173.839996,177,172.570007,174.830002,22368900,159.807247
2013/10/18,174.800003,175,173.25,173.779999,10548000,158.847469
2013/10/21,174.419998,174.75,172.630005,172.860001,7098700,158.006524
2013/10/22,173.350006,175.570007,172.949997,174.970001,6977300,159.935217
2013/10/23,175.089996,175.990005,174.399994,175.770004,5409400,160.666477
2013/10/24,176.429993,177.889999,176.25,177.800003,5533300,162.522043
2013/10/25,178.429993,179.100006,176.259995,176.850006,4842800,161.653677
2013/10/28,177.039993,177.889999,176.199997,177.350006,3712700,162.110713
2013/10/29,177.619995,182.320007,177.5,182.119995,8904600,166.470827
2013/10/30,181.690002,182.179993,179.860001,180.149994,5273700,164.670104
2013/10/31,179.649994,181.669998,179.039993,179.210007,4318100,163.810888
2013/11/1,179.809998,180.339996,178.880005,179.229996,3644500,163.829159
2013/11/4,179.899994,180.800003,179.339996,180.270004,3483300,164.779802
2013/11/5,179.539993,179.800003,177.710007,177.850006,6096800,162.567749
2013/11/6,177.910004,179.75,177.779999,179.190002,4560700,164.67221
2013/11/7,179.600006,181.389999,179.600006,180,5219500,165.416583
2013/11/8,178.830002,180.080002,177.350006,179.990005,6275000,165.407398
2013/11/11,180.190002,183.389999,180.039993,182.880005,5222300,168.063253
2013/11/12,182.529999,184.050003,182.259995,183.070007,4258500,168.237861
2013/11/13,182.270004,183.550003,181.589996,183.550003,4704400,168.678968
2013/11/14,180.479996,183.199997,179.660004,182.210007,6321500,167.447537
2013/11/15,182.380005,183.279999,181.160004,183.190002,5176100,168.348135
2013/11/18,183.520004,184.990005,183.270004,184.470001,5344900,169.524429
2013/11/19,184.630005,186.199997,184.149994,185.25,4577000,170.241233
2013/11/20,185.220001,186.240005,184.649994,185.190002,3645800,170.186097
2013/11/21,185.539993,185.75,183.410004,184.130005,4459500,169.211979
2013/11/22,183.5,184.990005,179.919998,181.300003,7610200,166.611261
2013/11/25,180.25,180.75,177.820007,178.940002,7161900,164.442465
2013/11/26,178.669998,178.940002,177.309998,177.309998,5756000,162.944522
2013/11/27,177.830002,180.179993,177.820007,178.970001,4596500,164.470033
2013/11/29,179.210007,180.759995,179,179.679993,2870500,165.122502
2013/12/2,179.460007,179.589996,177.119995,177.479996,4560000,163.100747
2013/12/3,177,178.229996,175.639999,176.080002,5864000,161.814179
2013/12/4,175.369995,177.5,175.160004,175.740005,5267400,161.501729
2013/12/5,176.149994,176.860001,175.279999,176.080002,4384900,161.814179
2013/12/6,176.699997,178,176.009995,177.669998,4739800,163.275355
2013/12/9,177.990005,178.149994,176.830002,177.460007,3796600,163.082377
2013/12/10,176.899994,177.669998,176.059998,177.119995,4127800,162.769913
2013/12/11,177,177.759995,175.100006,175.199997,4090400,161.005471
2013/12/12,175.059998,175.800003,173.300003,173.369995,5671600,159.323734
2013/12/13,173.520004,174.380005,172.729996,172.800003,4184400,158.799922
2013/12/16,173.220001,178.350006,172.729996,177.850006,7517000,163.440779
2013/12/17,177.360001,177.490005,175.119995,175.759995,5471900,161.520098
2013/12/18,176.449997,178.740005,174.850006,178.699997,5697700,164.221905
2013/12/19,177.880005,180.539993,177.880005,180.220001,5927000,165.61876
2013/12/20,180.119995,182,180.020004,180.020004,7653500,165.434966
2013/12/23,181.050003,182.929993,180.610001,182.229996,4079900,167.465907
2013/12/24,181.960007,183.5,181.910004,183.220001,1613600,168.375703
2013/12/26,183.559998,185.559998,183.509995,185.350006,3325700,170.333137
2013/12/27,185.839996,186.5,184.559998,185.080002,3381600,170.085008
2013/12/30,185.320007,186.699997,184.669998,186.410004,3018600,171.307254
2013/12/31,186.490005,187.789993,186.300003,187.570007,3619700,172.373276
2014/1/2,187.210007,187.399994,185.199997,185.529999,4546500,170.498547
2014/1/3,185.830002,187.350006,185.300003,186.639999,4063200,171.518616
2014/1/6,187.149994,187.360001,185.300003,186,4067800,170.930469
2014/1/7,186.389999,190.350006,186.380005,189.710007,5932300,174.339895
2014/1/8,189.330002,189.419998,187.259995,187.970001,4603700,172.740863
2014/1/9,189.020004,189.5,186.550003,187.380005,4321300,172.198667
2014/1/10,188.309998,188.570007,186.279999,187.259995,4022400,172.08838
2014/1/13,186.259995,186.949997,183.860001,184.160004,5784700,169.239547
2014/1/14,185.059998,186.429993,183.880005,185.919998,4619200,170.856949
2014/1/15,185.820007,188.649994,185.490005,187.740005,4816500,172.529501
2014/1/16,187.529999,188.990005,186.800003,188.759995,4770300,173.466851
2014/1/17,188.039993,190.809998,187.860001,190.089996,7644600,174.689098
2014/1/21,190.229996,190.389999,186.789993,188.429993,11076300,173.163586
2014/1/22,181.279999,183.5,179.669998,182.25,13796100,167.48429
2014/1/23,181.429993,183.720001,180.710007,182.729996,6973900,167.925397
2014/1/24,181.25,182.809998,179.639999,179.639999,6890600,165.085749
2014/1/27,179.610001,179.649994,177.660004,177.899994,5208600,163.486717
2014/1/28,178.050003,178.449997,176.160004,176.850006,5333300,162.521798
2014/1/29,175.979996,178.529999,175.889999,176.399994,4970900,162.108246
2014/1/30,177.169998,177.860001,176.360001,177.360001,4853700,162.990474
2014/1/31,176.110001,177.839996,175.339996,176.679993,5193400,162.365559
2014/2/3,176.020004,176.020004,172.720001,172.899994,7186800,158.891812
2014/2/4,173.529999,173.75,172.360001,172.839996,4349800,158.836675
2014/2/5,172.190002,174.970001,172.190002,174.240005,4712300,160.123257
2014/2/6,173.970001,174.850006,173.789993,174.669998,4292200,161.398404
2014/2/7,175.639999,177.559998,175.070007,177.25,4692900,163.782375
2014/2/10,176.970001,177.649994,176.25,177.139999,3540400,163.680732
2014/2/11,176.809998,180.389999,176.800003,179.699997,4647300,166.046218
2014/2/12,179.520004,181.25,179.259995,180.240005,3983000,166.545197
2014/2/13,178.220001,182.360001,177.860001,181.839996,4482000,168.023619
2014/2/14,181.259995,184.429993,180.990005,183.690002,4659900,169.733059
2014/2/18,183.179993,184,182.320007,183.190002,4435200,169.27105
2014/2/19,182.740005,185.649994,182.410004,182.949997,4671500,169.04928
2014/2/20,182.960007,184.860001,182.789993,184.259995,4968200,170.259743
2014/2/21,184.25,185.710007,182.619995,182.789993,5699300,168.901434
2014/2/24,182.820007,185.160004,182.820007,183.449997,4595300,169.51129
2014/2/25,183.520004,184.600006,182.880005,183.229996,3902300,169.308005
2014/2/26,183.940002,185.279999,183.559998,184.059998,3740700,170.074942
2014/2/27,183.830002,185.949997,183.809998,185.270004,3827800,171.193011
2014/2/28,185.380005,186.119995,183.649994,185.169998,4667900,171.100604
2014/3/3,183.330002,184.639999,182.820007,184.259995,3950100,170.259743
2014/3/4,185.809998,187.160004,185.679993,186.440002,4733000,172.274112
2014/3/5,186.570007,187.949997,186.399994,187.139999,3485200,172.920922
2014/3/6,187.369995,188.389999,186.899994,187.639999,3817300,173.382932
2014/3/7,188.350006,188.919998,187.179993,187.679993,4117800,173.419886
2014/3/10,187.550003,188.369995,185.850006,186.389999,4591200,172.227908
2014/3/11,187.410004,188.449997,186.039993,186.759995,4229500,172.569791
2014/3/12,186.009995,187.449997,185.889999,186.220001,4833000,172.070827
2014/3/13,186.410004,187,183.710007,183.899994,4913200,169.927096
2014/3/14,183.889999,184.289993,182.210007,182.210007,5490300,168.365515
2014/3/17,182.660004,186.350006,182.660004,185.809998,4938100,171.691975
2014/3/18,185.990005,187.899994,185.539993,186.809998,3961300,172.615994
2014/3/19,185.600006,186.699997,183.5,184.710007,4323900,170.675563
2014/3/20,184.470001,188.259995,184.169998,187.899994,5062600,173.623172
2014/3/21,188.5,188.699997,186.399994,186.669998,12535200,172.486632
2014/3/24,187.429993,189.440002,187.369995,188.25,5738500,173.946584
2014/3/25,188.759995,195.399994,188.699997,195.039993,10912700,180.220667
2014/3/26,194.979996,195.630005,191.960007,192.619995,6851700,177.984543
2014/3/27,191.910004,192.669998,189.320007,189.830002,6767700,175.406536
2014/3/28,189.940002,192.619995,189.110001,190.449997,5194400,175.979423
2014/3/31,191.639999,193.770004,191.399994,192.490005,8537300,177.86443
2014/4/1,193.119995,195.130005,192.779999,194.5,5394100,179.721703
2014/4/2,194.240005,194.5,192.490005,193.550003,4924100,178.843888
2014/4/3,193.199997,193.380005,192.350006,192.690002,4091100,178.049231
2014/4/4,193.119995,193.970001,191.279999,191.770004,6089900,177.199135
2014/4/7,191.720001,195.309998,191.570007,194.520004,6740500,179.740187
2014/4/8,193.889999,194.169998,192.690002,193.289993,5125000,178.603634
2014/4/9,193.880005,197,193.600006,196.639999,5480100,181.699103
2014/4/10,196.059998,199.210007,195.660004,195.679993,8417900,180.812039
2014/4/11,195.039993,197,194.270004,195.190002,4835000,180.359278
2014/4/14,196.240005,198.240005,195.880005,197.770004,5431100,182.743249
2014/4/15,195.979996,197.410004,195.419998,197.020004,5351300,182.050235
2014/4/16,198.050003,198.710007,195,196.399994,8527300,181.477334
2014/4/17,187.25,190.699997,187.009995,190.009995,11255500,175.572852
2014/4/21,189.800003,192.809998,189.740005,192.270004,5419700,177.661145
2014/4/22,192.009995,193,191.199997,192.149994,3878600,177.550253
2014/4/23,191.789993,192.410004,190.110001,191.729996,4736400,177.162166
2014/4/24,192.220001,192.220001,190.029999,190.220001,4407100,175.766903
2014/4/25,190.539993,190.669998,189.110001,189.630005,3871000,175.221735
2014/4/28,191.139999,193.990005,190.580002,193.139999,5638300,178.465037
2014/4/29,193.589996,195.940002,193.410004,195.110001,4626300,180.285355
2014/4/30,194.380005,196.860001,194.350006,196.470001,4206800,181.542022
2014/5/1,196.309998,196.740005,193.149994,193.529999,3674000,178.825403
2014/5/2,193.75,193.839996,191.25,191.440002,3049900,176.894207
2014/5/5,191.050003,191.490005,189.800003,191.259995,2222100,176.727876
2014/5/6,190.929993,190.949997,189.25,190.029999,3188700,175.591337
2014/5/7,189.339996,190.300003,186.929993,189.300003,3821000,175.935214
2014/5/8,189.160004,190.570007,188.229996,188.910004,2431900,175.572749
2014/5/9,188.979996,190.589996,188.369995,190.080002,2261600,176.660144
2014/5/12,191.119995,193.020004,190.940002,192.570007,3777400,178.974352
2014/5/13,192.789993,193.029999,191.759995,192.190002,2226600,178.621176
2014/5/14,191.910004,191.990005,188.169998,188.720001,5251500,175.39616
2014/5/15,189.070007,189.080002,186.179993,186.460007,4202200,173.295724
2014/5/16,186.270004,187.410004,185.929993,187.059998,3949500,173.853355
2014/5/19,186.610001,187.130005,186.039993,187,3270700,173.797593
2014/5/20,186.25,186.699997,184.699997,184.889999,3026500,171.836561
2014/5/21,185.850006,187.160004,184.949997,186.389999,2988000,173.230659
2014/5/22,186.449997,186.449997,185.029999,185.679993,2218000,172.57078
2014/5/23,185.839996,186.139999,185.309998,185.940002,2562900,172.812433
2014/5/27,184.800003,185.649994,183.929993,184.779999,4793800,171.734327
2014/5/28,184.479996,184.880005,182.940002,183.080002,3721600,170.154351
2014/5/29,183.639999,183.779999,182.330002,183.759995,2759900,170.786336
2014/5/30,183.380005,184.570007,182.490005,184.360001,4620500,171.343981
2014/6/2,184.759995,186.279999,184.669998,185.690002,3200500,172.580083
2014/6/3,185.550003,185.759995,184.119995,184.369995,2517100,171.35327
2014/6/4,184.710007,185.449997,184.199997,184.509995,2376800,171.483385
2014/6/5,184.660004,186.089996,183.919998,185.979996,2852200,172.849602
2014/6/6,186.470001,187.649994,185.899994,186.369995,3296700,173.212067
2014/6/9,186.220001,187.639999,185.960007,186.220001,2728400,173.072663
2014/6/10,186.199997,186.220001,183.820007,184.289993,4154900,171.278916
2014/6/11,183.610001,184.199997,182.009995,182.25,4061700,169.382948
2014/6/12,182.479996,182.550003,180.910004,181.220001,4425300,168.425669
2014/6/13,182,183,181.520004,182.559998,2773600,169.67106
2014/6/16,182.399994,182.710007,181.240005,182.350006,3556200,169.475894
2014/6/17,181.899994,182.809998,181.559998,182.259995,2460900,169.392237
2014/6/18,182.039993,183.610001,181.789993,183.600006,3931800,170.637643
2014/6/19,184.119995,184.470001,182.360001,182.820007,3551100,169.912713
2014/6/20,182.589996,182.669998,181.399994,181.550003,10686800,168.732372
2014/6/23,181.919998,182.25,181,182.139999,3231700,169.280714
2014/6/24,181.5,183,180.649994,180.880005,3875400,168.109677
2014/6/25,180.25,180.970001,180.059998,180.720001,2762800,167.960969
2014/6/26,180.869995,181.369995,179.270004,180.369995,3258500,167.635674
2014/6/27,179.770004,182.460007,179.660004,181.710007,4575500,168.881079
2014/6/30,181.330002,181.929993,180.259995,181.270004,4223800,168.472142
2014/7/1,181.699997,187.270004,181.699997,186.350006,6643100,173.19349
2014/7/2,186.339996,188.990005,186.169998,188.389999,5093000,175.089457
2014/7/3,188.389999,188.809998,187.350006,188.529999,2422400,175.219572
2014/7/7,187.610001,188.270004,187.440002,188.039993,2958700,174.764162
2014/7/8,187.649994,188.080002,186.369995,187.220001,3135100,174.002062
2014/7/9,187.679993,188.899994,186.889999,188.419998,3309600,175.117338
